noise_level,noise_model,kappa,res_size,seed,effective_kappa,method,final_be,pass_fail
0.005,a_and_b,1000000.0,1e-06,0,979.7160124544171,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,iter_sketch_mom,5.48660495553721e-15,0
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,sketch_pre_cold,1.11844355683458e-09,0
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,sketch_pre_warm,4.481619963134023e-13,0
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,fossils,1.4258962645648038e-17,1
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,spir,1.1949398634290575e-17,1
0.005,a_and_b,1000000.0,1e-06,1,986.5251056913626,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,iter_sketch_mom,5.052336947731865e-15,0
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,sketch_pre_cold,2.4010004695780975e-09,0
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,sketch_pre_warm,5.300467082848386e-12,0
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,fossils,1.7041801337352075e-14,0
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,spir,1.0627493719428469e-17,1
0.005,a_and_b,1000000.0,1e-06,2,982.4036947394283,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,iter_sketch_mom,3.816536050240179e-15,0
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,sketch_pre_cold,1.9266635186688364e-09,0
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,sketch_pre_warm,4.446588779766217e-12,0
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,fossils,2.9954315116522864e-17,1
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,spir,1.639397928039777e-17,1
0.005,a_and_b,1000000.0,1e-06,3,992.492462849727,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,iter_sketch_mom,4.411567958268162e-15,0
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,sketch_pre_cold,1.1422150182548995e-09,0
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,sketch_pre_warm,1.7265531635019382e-12,0
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,fossils,2.0815203256339707e-17,1
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,spir,1.463441062197483e-17,1
0.005,a_and_b,1000000.0,1e-06,4,980.9595284343291,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,iter_sketch_mom,3.983859078672789e-15,0
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,sketch_pre_cold,8.55300548781816e-10,0
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,sketch_pre_warm,9.900750926129873e-13,0
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,fossils,1.5146714959393077e-17,1
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,spir,9.971988460071613e-18,1
0.005,a_and_b,1000000.0,1e-06,5,988.4266551716403,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,iter_sketch_mom,2.813056994987368e-15,0
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,sketch_pre_cold,5.992850169121471e-10,0
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,sketch_pre_warm,8.955156313760632e-12,0
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,fossils,1.4863540842220825e-17,1
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,spir,1.3314604516236617e-17,1
0.005,a_and_b,1000000.0,1e-06,6,983.5577070030625,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,iter_sketch_mom,9.22530705652981e-15,0
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,sketch_pre_cold,1.7789540987254257e-09,0
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,sketch_pre_warm,4.8571574354378904e-12,0
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,fossils,4.551307123581918e-17,1
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,spir,1.5965787319268923e-17,1
0.005,a_and_b,1000000.0,1e-06,7,985.2528444151664,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,iter_sketch_mom,4.647741399544152e-15,0
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,sketch_pre_cold,2.8413490107553434e-10,0
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,sketch_pre_warm,7.254572844447737e-13,0
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,fossils,3.5885404787371674e-17,1
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,spir,1.4501586912376753e-17,1
0.005,a_and_b,1000000.0,1e-06,8,996.6201987208567,qr_ref,0.0,1
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,iter_sketch_mom,3.545009355519753e-12,0
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,sketch_pre_cold,2.1875689626361084e-09,0
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,sketch_pre_warm,1.3940214783934335e-12,0
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,fossils,3.118928554652529e-17,1
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,spir,1.706992061703013e-17,1
0.005,a_and_b,1000000.0,1e-06,9,983.8183771124698,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,iter_sketch_mom,1.643076355757915e-11,0
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,sketch_pre_cold,1.5724220827125308e-09,0
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,sketch_pre_warm,1.2398105080085763e-12,0
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,fossils,6.024987090683627e-17,1
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,spir,1.3800761436446955e-17,1
0.005,a_and_b,1000000000000.0,1e-06,0,1249.0958286245116,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,iter_sketch_mom,5.084348243141963e-15,0
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,sketch_pre_cold,1.2106816597932017e-09,0
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,sketch_pre_warm,2.1460915063366262e-12,0
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,fossils,1.2474511294085863e-17,1
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,spir,1.6707306286914212e-17,1
0.005,a_and_b,1000000000000.0,1e-06,1,1263.0657343808969,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,iter_sketch_mom,7.394247358344895e-15,0
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,sketch_pre_cold,5.921717757088028e-09,0
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,sketch_pre_warm,5.830519943996859e-12,0
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,fossils,1.1427689047013048e-16,1
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,spir,1.571048658140257e-17,1
0.005,a_and_b,1000000000000.0,1e-06,2,1260.4270845534988,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,iter_sketch_mom,4.588804012751346e-15,0
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,sketch_pre_cold,1.3607110223211432e-09,0
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,sketch_pre_warm,2.209838844518617e-12,0
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,fossils,6.079485678531814e-15,0
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,spir,8.938719617693157e-18,1
0.005,a_and_b,1000000000000.0,1e-06,3,1260.858638995132,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,iter_sketch_mom,8.064843757900626e-14,0
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,sketch_pre_cold,4.802215574112011e-10,0
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,sketch_pre_warm,2.3237677749072397e-12,0
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,fossils,2.9834255128683336e-17,1
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,spir,2.9481030535476853e-17,1
0.005,a_and_b,1000000000000.0,1e-06,4,1265.378068253257,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,iter_sketch_mom,3.7156305931338484e-15,0
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,sketch_pre_cold,4.4696737921646347e-10,0
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,sketch_pre_warm,3.537971907621314e-13,0
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,fossils,1.342686528016703e-17,1
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,spir,7.738808476853436e-18,1
0.005,a_and_b,1000000000000.0,1e-06,5,1268.6293324836206,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,iter_sketch_mom,3.3815844810650944e-15,0
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,sketch_pre_cold,7.704276637974745e-10,0
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,sketch_pre_warm,1.3801508321188684e-12,0
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,fossils,3.7343750111452595e-17,1
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,spir,1.3623661361099104e-17,1
0.005,a_and_b,1000000000000.0,1e-06,6,1259.989323658994,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,iter_sketch_mom,1.0815329021909583e-14,0
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,sketch_pre_cold,3.213867775265837e-09,0
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,sketch_pre_warm,6.348829975898995e-12,0
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,fossils,1.5021007223225328e-16,1
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,spir,2.336969853368189e-17,1
0.005,a_and_b,1000000000000.0,1e-06,7,1259.1445767134992,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,iter_sketch_mom,4.385198792686998e-15,0
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,sketch_pre_cold,2.206422799406527e-09,0
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,sketch_pre_warm,1.0874867138969287e-12,0
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,fossils,9.451503045936978e-17,1
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,spir,1.8169209379334524e-17,1
0.005,a_and_b,1000000000000.0,1e-06,8,1268.5803302307477,qr_ref,0.0,1
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,iter_sketch_mom,4.276925490438103e-15,0
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,sketch_pre_cold,7.010716296063743e-10,0
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,sketch_pre_warm,7.934901283322264e-13,0
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,fossils,1.8282632927274493e-17,1
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,spir,1.68038148505611e-17,1
0.005,a_and_b,1000000000000.0,1e-06,9,1260.8256738528557,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,iter_sketch_mom,4.585963539685193e-15,0
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,sketch_pre_cold,2.1722391372346585e-09,0
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,sketch_pre_warm,1.5933533233808337e-12,0
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,fossils,8.593264152352314e-17,1
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,spir,1.7808816868157458e-17,1
0.01,a_and_b,1000000.0,1e-06,0,491.163176551398,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,iter_sketch_mom,6.076970952479525e-15,0
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,sketch_pre_cold,9.092878626181283e-10,0
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,sketch_pre_warm,1.5659075838633168e-12,0
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,fossils,4.310442271133997e-17,1
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,spir,1.2741897994533483e-17,1
0.01,a_and_b,1000000.0,1e-06,1,495.12275376676865,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,iter_sketch_mom,5.321156417915239e-15,0
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,sketch_pre_cold,2.3933793537808086e-09,0
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,sketch_pre_warm,1.574058574190545e-11,0
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,fossils,1.3138142435310862e-14,0
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,spir,1.4918311515951284e-17,1
0.01,a_and_b,1000000.0,1e-06,2,492.2253875511467,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,iter_sketch_mom,4.1925435685720894e-15,0
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,sketch_pre_cold,2.14019425446823e-09,0
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,sketch_pre_warm,5.113748059936958e-12,0
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,fossils,2.485570633124538e-17,1
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,spir,1.1891183339771713e-17,1
0.01,a_and_b,1000000.0,1e-06,3,497.78482624009104,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,iter_sketch_mom,4.983425947432787e-15,0
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,sketch_pre_cold,5.436621554972439e-10,0
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,sketch_pre_warm,3.7028302266904805e-12,0
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,fossils,3.377424817861894e-17,1
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,spir,1.3180946936559106e-17,1
0.01,a_and_b,1000000.0,1e-06,4,492.8699882673849,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,iter_sketch_mom,3.818716085769101e-15,0
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,sketch_pre_cold,9.155842482225456e-10,0
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,sketch_pre_warm,1.7792749788147558e-12,0
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,fossils,6.25542201875306e-17,1
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,spir,1.0949217898185713e-17,1
0.01,a_and_b,1000000.0,1e-06,5,496.1842585829976,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,iter_sketch_mom,3.271167520692334e-15,0
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,sketch_pre_cold,7.791928050462742e-10,0
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,sketch_pre_warm,1.021995893419719e-11,0
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,fossils,3.911686227694082e-17,1
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,spir,9.654070984213325e-18,1
0.01,a_and_b,1000000.0,1e-06,6,493.3695590540565,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,iter_sketch_mom,8.371737296407252e-15,0
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,sketch_pre_cold,1.3448747060488932e-09,0
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,sketch_pre_warm,7.089814795012503e-12,0
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,fossils,3.8404571515244984e-17,1
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,spir,2.2345819998324502e-17,1
0.01,a_and_b,1000000.0,1e-06,7,494.7280556946679,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,iter_sketch_mom,3.7334022810508715e-15,0
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,sketch_pre_cold,3.596797032356315e-10,0
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,sketch_pre_warm,1.4430629081236311e-12,0
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,fossils,2.1504925191219457e-16,1
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,spir,9.333086460502939e-18,1
0.01,a_and_b,1000000.0,1e-06,8,500.276343826595,qr_ref,0.0,1
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,iter_sketch_mom,5.2862494844387085e-15,0
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,sketch_pre_cold,1.3080909504230562e-09,0
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,sketch_pre_warm,2.6099020726240998e-12,0
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,fossils,9.908303719300198e-17,1
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,spir,1.3716790003975059e-17,1
0.01,a_and_b,1000000.0,1e-06,9,494.03203490644086,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,iter_sketch_mom,4.63892894463104e-15,0
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,sketch_pre_cold,1.70368325059479e-09,0
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,sketch_pre_warm,2.118536192449741e-12,0
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,fossils,5.749325986507404e-17,1
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,spir,1.397257661513222e-17,1
0.01,a_and_b,1000000000000.0,1e-06,0,629.7119452886,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,iter_sketch_mom,5.806770955137614e-15,0
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,sketch_pre_cold,1.0342391878504817e-09,0
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,sketch_pre_warm,4.27306245975819e-12,0
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,fossils,5.0346654405998375e-17,1
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,spir,1.0198143065966564e-17,1
0.01,a_and_b,1000000000000.0,1e-06,1,634.0488250813809,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,iter_sketch_mom,6.606427223358799e-15,0
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,sketch_pre_cold,5.590600040895002e-09,0
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,sketch_pre_warm,1.377743476627047e-11,0
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,fossils,2.0630979400418842e-16,1
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,spir,1.3248568099894474e-17,1
0.01,a_and_b,1000000000000.0,1e-06,2,630.9679266417136,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,iter_sketch_mom,4.632536439379206e-15,0
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,sketch_pre_cold,1.0532032094245289e-09,0
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,sketch_pre_warm,4.51580861979083e-12,0
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,fossils,1.4845938132560828e-15,0
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,spir,9.178060844572442e-18,1
0.01,a_and_b,1000000000000.0,1e-06,3,631.2415517095886,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,iter_sketch_mom,6.950748528712729e-15,0
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,sketch_pre_cold,4.438083288243431e-10,0
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,sketch_pre_warm,4.762995703033994e-12,0
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,fossils,4.528600121701667e-17,1
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,spir,2.7591998577690033e-17,1
0.01,a_and_b,1000000000000.0,1e-06,4,634.1254842707815,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,iter_sketch_mom,3.7229958404567875e-15,0
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,sketch_pre_cold,2.94887590996228e-10,0
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,sketch_pre_warm,8.827046652968465e-13,0
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,fossils,2.3839973819854423e-17,1
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,spir,9.93810839913168e-18,1
0.01,a_and_b,1000000000000.0,1e-06,5,634.3587972873482,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,iter_sketch_mom,4.07546113410602e-15,0
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,sketch_pre_cold,1.2459264567841923e-09,0
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,sketch_pre_warm,2.5784678414948437e-12,0
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,fossils,4.371258498304739e-17,1
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,spir,1.1528845799673025e-17,1
0.01,a_and_b,1000000000000.0,1e-06,6,631.7243128689789,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,iter_sketch_mom,1.2650728491275164e-14,0
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,sketch_pre_cold,4.1992461884351845e-09,0
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,sketch_pre_warm,1.1356701810015509e-11,0
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,fossils,3.396400270312526e-16,0
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,spir,1.56807001510019e-17,1
0.01,a_and_b,1000000000000.0,1e-06,7,631.4548500510334,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,iter_sketch_mom,3.917918749641197e-15,0
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,sketch_pre_cold,2.589051298703316e-09,0
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,sketch_pre_warm,2.579117932942167e-12,0
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,fossils,2.956758039781983e-16,1
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,spir,1.2094806075959658e-17,1
0.01,a_and_b,1000000000000.0,1e-06,8,634.8003224440434,qr_ref,0.0,1
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,iter_sketch_mom,4.247343901580815e-15,0
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,sketch_pre_cold,9.452288692577344e-10,0
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,sketch_pre_warm,1.5744994327234323e-12,0
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,fossils,2.130665154479171e-17,1
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,spir,1.847930230774502e-17,1
0.01,a_and_b,1000000000000.0,1e-06,9,630.7234345407403,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,iter_sketch_mom,7.637111799400266e-11,0
