noise_level,noise_model,kappa,res_size,seed,effective_kappa,method,final_be,pass_fail
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,sketch_pre_cold,3.307203423491833e-09,0
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,sketch_pre_warm,1.932695816151697e-11,0
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,fossils,2.412911520675177e-16,1
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,spir,1.3272124761483481e-17,1
0.05,a_and_b,1000000.0,1e-06,0,99.03138760669019,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,iter_sketch_mom,6.202061685086674e-15,0
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,sketch_pre_cold,4.801202123628578e-10,0
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,sketch_pre_warm,1.5482849622998993e-11,0
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,fossils,2.2878693726855696e-17,1
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,spir,1.2739918433213765e-17,1
0.05,a_and_b,1000000.0,1e-06,1,99.61269984372501,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,iter_sketch_mom,6.0808868740206606e-15,0
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,sketch_pre_cold,3.0294382833698375e-09,0
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,sketch_pre_warm,4.23534819497811e-11,0
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,fossils,7.704095688256791e-14,0
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,spir,1.2896251406831246e-17,1
0.05,a_and_b,1000000.0,1e-06,2,99.39739577088167,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,iter_sketch_mom,2.924687425497463e-14,0
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,sketch_pre_cold,1.1030762862263217e-09,0
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,sketch_pre_warm,8.381760610688259e-12,0
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,fossils,2.6858462859130758e-14,0
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,spir,1.3536547887783724e-17,1
0.05,a_and_b,1000000.0,1e-06,3,100.18399566921123,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,iter_sketch_mom,4.709898718348543e-15,0
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,sketch_pre_cold,2.644195489958806e-10,0
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,sketch_pre_warm,3.24290095977699e-11,0
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,fossils,3.55773656030199e-16,0
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,spir,1.5685723767163356e-17,1
0.05,a_and_b,1000000.0,1e-06,4,99.83245260334742,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,iter_sketch_mom,3.746776839594453e-15,0
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,sketch_pre_cold,5.128026183398242e-10,0
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,sketch_pre_warm,3.624219932315662e-12,0
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,fossils,1.0392898225749046e-16,1
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,spir,1.8775872206423162e-17,1
0.05,a_and_b,1000000.0,1e-06,5,100.246304614036,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,iter_sketch_mom,4.431722390715557e-15,0
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,sketch_pre_cold,6.576980011848193e-10,0
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,sketch_pre_warm,1.7373153623433305e-11,0
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,fossils,8.157233525706917e-17,1
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,spir,1.4124368611914525e-17,1
0.05,a_and_b,1000000.0,1e-06,6,99.9923013458734,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,iter_sketch_mom,1.655277539663069e-14,0
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,sketch_pre_cold,2.163771515060292e-09,0
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,sketch_pre_warm,2.3803947902314205e-11,0
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,fossils,2.018136792125201e-16,1
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,spir,2.2303489364661054e-17,1
0.05,a_and_b,1000000.0,1e-06,7,99.90706432207779,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,iter_sketch_mom,5.06475429619135e-15,0
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,sketch_pre_cold,1.0450308708460354e-09,0
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,sketch_pre_warm,8.362379489807084e-12,0
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,fossils,3.8126693582185215e-15,0
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,spir,1.3566122110413951e-17,1
0.05,a_and_b,1000000.0,1e-06,8,100.57863356198995,qr_ref,0.0,1
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,iter_sketch_mom,6.136223545640116e-15,0
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,sketch_pre_cold,4.5421163342468997e-10,0
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,sketch_pre_warm,7.718804711227096e-12,0
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,fossils,1.9017792843408906e-16,1
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,spir,1.5670789138645785e-17,1
0.05,a_and_b,1000000.0,1e-06,9,99.97742717220864,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,iter_sketch_mom,2.969708345061938e-15,0
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,sketch_pre_cold,9.481757133080736e-10,0
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,sketch_pre_warm,8.433959547056969e-12,0
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,fossils,1.1125106046846027e-14,0
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,spir,1.61074736539164e-17,1
0.05,a_and_b,1000000000000.0,1e-06,0,127.2042446141584,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,iter_sketch_mom,4.452568009620867e-15,0
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,sketch_pre_cold,5.903761461080445e-10,0
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,sketch_pre_warm,2.446252711873588e-11,0
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,fossils,4.7797373964462656e-15,0
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,spir,1.671171843789164e-17,1
0.05,a_and_b,1000000000000.0,1e-06,1,127.41853175766668,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,iter_sketch_mom,6.866766694334583e-15,0
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,sketch_pre_cold,1.9337555467014064e-09,0
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,sketch_pre_warm,7.959482013019455e-11,0
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,fossils,3.3025259517523087e-16,0
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,spir,2.0792375118447045e-17,1
0.05,a_and_b,1000000000000.0,1e-06,2,126.46480615428484,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,iter_sketch_mom,4.328923039323532e-15,0
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,sketch_pre_cold,2.2142207103924235e-09,0
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,sketch_pre_warm,2.3191539294433662e-11,0
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,fossils,1.282513384548556e-16,1
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,spir,7.575975415935045e-18,1
0.05,a_and_b,1000000000000.0,1e-06,3,126.51438556402833,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,iter_sketch_mom,5.205247664185028e-15,0
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,sketch_pre_cold,1.973242908893859e-10,0
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,sketch_pre_warm,9.978286590949211e-12,0
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,fossils,1.0454310737939366e-16,1
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,spir,2.7011374942892442e-17,1
0.05,a_and_b,1000000000000.0,1e-06,4,127.2644217231347,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,iter_sketch_mom,4.423202404148247e-15,0
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,sketch_pre_cold,1.3569699103606993e-09,0
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,sketch_pre_warm,4.2249445622258916e-12,0
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,fossils,3.100114764172351e-17,1
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,spir,9.890221022599593e-18,1
0.05,a_and_b,1000000000000.0,1e-06,5,127.03750936118526,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,iter_sketch_mom,4.770890110074164e-15,0
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,sketch_pre_cold,4.169278701359853e-09,0
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,sketch_pre_warm,8.620830983757824e-12,0
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,fossils,1.4485223761843964e-16,1
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,spir,1.84223841683632e-17,1
0.05,a_and_b,1000000000000.0,1e-06,6,127.02693325550408,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,iter_sketch_mom,1.0502448728138653e-14,0
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,sketch_pre_cold,3.9331636243437315e-09,0
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,sketch_pre_warm,2.6163247216241016e-11,0
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,fossils,2.9352933142384213e-15,0
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,spir,2.5397892345028646e-17,1
0.05,a_and_b,1000000000000.0,1e-06,7,127.13966451725862,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,iter_sketch_mom,3.1988363469425704e-15,0
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,sketch_pre_cold,3.1046412146136015e-09,0
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,sketch_pre_warm,2.3308623038752266e-11,0
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,fossils,2.0605563268493278e-15,0
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,spir,2.909017902643169e-17,1
0.05,a_and_b,1000000000000.0,1e-06,8,127.04168268563261,qr_ref,0.0,1
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,iter_sketch_mom,3.410909697397655e-15,0
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,sketch_pre_cold,4.864502379253354e-10,0
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,sketch_pre_warm,1.919942172145298e-11,0
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,fossils,1.1732616225758768e-16,1
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,spir,2.116602949886714e-17,1
0.05,a_and_b,1000000000000.0,1e-06,9,126.48842391614899,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,iter_sketch_mom,2.5220407028398357e-10,0
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,sketch_pre_cold,2.1699678341195234e-09,0
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,sketch_pre_warm,3.1754550984913754e-11,0
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,fossils,3.6614272221076075e-14,0
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,spir,2.420602089835138e-17,1
0.1,a_and_b,1000000.0,1e-06,0,49.65010979804983,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,iter_sketch_mom,6.689605871822398e-15,0
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,sketch_pre_cold,7.947741658516386e-10,0
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,sketch_pre_warm,4.566240218615229e-11,0
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,fossils,1.3146799291378647e-16,1
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,spir,1.444349871261561e-17,1
0.1,a_and_b,1000000.0,1e-06,1,49.963176353685945,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,iter_sketch_mom,7.826839879979923e-15,0
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,sketch_pre_cold,4.782974718591031e-09,0
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,sketch_pre_warm,8.115193966545508e-11,0
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,fossils,6.590735396851055e-15,0
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,spir,1.979647327628677e-17,1
0.1,a_and_b,1000000.0,1e-06,2,50.00921560430742,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,iter_sketch_mom,3.8916023595708965e-14,0
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,sketch_pre_cold,1.1571430947793267e-09,0
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,sketch_pre_warm,3.2130645507645576e-11,0
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,fossils,1.1451123654924645e-13,0
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,spir,2.313402827550588e-17,1
0.1,a_and_b,1000000.0,1e-06,3,50.194906083744826,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,iter_sketch_mom,6.274147563707419e-15,0
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,sketch_pre_cold,2.997684783603051e-10,0
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,sketch_pre_warm,3.917692361933809e-11,0
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,fossils,3.3896669112051387e-16,0
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,spir,2.6970273849303155e-17,1
0.1,a_and_b,1000000.0,1e-06,4,50.277169664481015,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,iter_sketch_mom,3.846311185334115e-15,0
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,sketch_pre_cold,3.056224788858669e-10,0
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,sketch_pre_warm,6.939574744823798e-12,0
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,fossils,3.242953760132929e-16,0
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,spir,2.0297547168896616e-17,1
0.1,a_and_b,1000000.0,1e-06,5,50.40488957876304,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,iter_sketch_mom,4.1826985552351714e-15,0
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,sketch_pre_cold,4.998000933909138e-10,0
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,sketch_pre_warm,3.7316412750340435e-11,0
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,fossils,1.045489021286663e-15,0
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,spir,1.8101228439438772e-17,1
0.1,a_and_b,1000000.0,1e-06,6,50.163677404831084,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,iter_sketch_mom,8.498779488851392e-15,0
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,sketch_pre_cold,2.1894951585213442e-09,0
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,sketch_pre_warm,7.221603513188105e-11,0
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,fossils,1.0641557651473039e-15,0
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,spir,2.660133549769091e-17,1
0.1,a_and_b,1000000.0,1e-06,7,50.1088960849973,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,iter_sketch_mom,5.311858739518404e-15,0
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,sketch_pre_cold,1.1351938736790406e-09,0
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,sketch_pre_warm,1.552946775965595e-11,0
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,fossils,6.664965556761067e-15,0
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,spir,2.84727712174147e-17,1
0.1,a_and_b,1000000.0,1e-06,8,50.40727337248405,qr_ref,0.0,1
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,iter_sketch_mom,5.1516741927628484e-15,0
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,sketch_pre_cold,5.444532025313729e-10,0
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,sketch_pre_warm,1.8270886694090224e-11,0
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,fossils,1.7960646296218046e-16,1
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,spir,1.7459107305531552e-17,1
0.1,a_and_b,1000000.0,1e-06,9,50.09723120411824,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,iter_sketch_mom,3.653469612050926e-15,0
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,sketch_pre_cold,7.061183128239805e-10,0
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,sketch_pre_warm,1.683386389401797e-11,0
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,fossils,7.603391440276113e-14,0
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,spir,2.503541123799199e-17,1
0.1,a_and_b,1000000000000.0,1e-06,0,63.72589898845294,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,iter_sketch_mom,6.140040342059981e-15,0
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,sketch_pre_cold,3.942982636248504e-10,0
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,sketch_pre_warm,3.0596919765567174e-11,0
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,fossils,8.32345145977587e-14,0
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,spir,1.6667746413683945e-17,1
0.1,a_and_b,1000000000000.0,1e-06,1,63.77745970412846,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,iter_sketch_mom,6.6484868029132805e-15,0
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,sketch_pre_cold,1.5116480035909125e-09,0
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,sketch_pre_warm,1.2444092456588512e-10,0
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,fossils,6.628035787604498e-16,0
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,spir,1.951558169846308e-17,1
0.1,a_and_b,1000000000000.0,1e-06,2,63.270635082349884,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,iter_sketch_mom,3.276930945790226e-15,0
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,sketch_pre_cold,2.077254853229367e-09,0
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,sketch_pre_warm,3.734826331391946e-11,0
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,fossils,1.9911390642159616e-16,1
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,spir,1.3818444315244075e-17,1
0.1,a_and_b,1000000000000.0,1e-06,3,63.32041264405389,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,iter_sketch_mom,5.692312323278725e-15,0
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,sketch_pre_cold,2.1606145679450994e-10,0
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,sketch_pre_warm,1.3966144068825823e-11,0
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,fossils,2.764515576817807e-16,1
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,spir,2.18660318845845e-17,1
0.1,a_and_b,1000000000000.0,1e-06,4,63.736428286412036,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,iter_sketch_mom,4.647151159350206e-15,0
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,sketch_pre_cold,1.8343609573906654e-09,0
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,sketch_pre_warm,6.402062022910184e-12,0
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,fossils,1.2056868838140136e-16,1
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,spir,1.0480936260175784e-17,1
0.1,a_and_b,1000000000000.0,1e-06,5,63.61711084629657,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,iter_sketch_mom,5.497886980318163e-15,0
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,sketch_pre_cold,5.087634299346829e-09,0
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,sketch_pre_warm,3.410188343938684e-11,0
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,fossils,2.383448005492569e-16,1
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,spir,1.894030649990722e-17,1
0.1,a_and_b,1000000000000.0,1e-06,6,63.59181188516504,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,iter_sketch_mom,8.813261529582453e-15,0
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,sketch_pre_cold,2.7791501369719896e-09,0
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,sketch_pre_warm,3.8196553027855574e-11,0
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,fossils,4.217396741928086e-15,0
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,spir,3.1585485798437096e-17,1
0.1,a_and_b,1000000000000.0,1e-06,7,63.62107523868431,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,iter_sketch_mom,3.576928389664817e-15,0
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,sketch_pre_cold,3.7340484273664635e-09,0
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,sketch_pre_warm,4.195336378253314e-11,0
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,fossils,2.2878043825850994e-15,0
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,spir,2.8589923681586125e-17,1
0.1,a_and_b,1000000000000.0,1e-06,8,63.53193882100883,qr_ref,0.0,1
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,iter_sketch_mom,3.385977314288563e-15,0
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,sketch_pre_cold,2.6270173333551094e-10,0
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,sketch_pre_warm,4.6539714906135524e-11,0
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,fossils,2.1620898151312337e-16,1
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,spir,2.645526625463397e-17,1
0.1,a_and_b,1000000000000.0,1e-06,9,63.32713889114409,qr_ref,0.0,1
